L.I.J.MEDICAL RDWY / 271 ST,QUEENS BL / 78 CR,2280
L.I.J.MEDICAL RDWY / 271 ST,E 60 ST / 2 AV,9465
L.I.J.MEDICAL RDWY / 271 ST,165 ST TERM / MTA BUS STAND,2241
L.I.J.MEDICAL RDWY / 271 ST,81 ST / NORTHERN BL,9420
L.I.J.MEDICAL RDWY / 271 ST,WEST CIRCLE DR / PARKING STRUCTURE (ARR,4500
L.I.J.MEDICAL RDWY / 271 ST,SPRINGFIELD BL / 119 AV,2160
L.I.J.MEDICAL RDWY / 271 ST,HILLSIDE AV / 267 ST,1980
L.I.J.MEDICAL RDWY / 271 ST,KEW GARDENS RD / 80 RD,2280
L.I.J.MEDICAL RDWY / 271 ST,256 ST / JERICHO TPKE,2880
L.I.J.MEDICAL RDWY / 271 ST,AV H / FLATBUSH AV,8767
L.I.J.MEDICAL RDWY / 271 ST,UNION TPK / CRESCENT APARTMENTS,3795
L.I.J.MEDICAL RDWY / 271 ST,SUTPHIN BL / 94 AV,3283
L.I.J.MEDICAL RDWY / 271 ST,PEMBROKE AV / GLENWOOD ST,3540
L.I.J.MEDICAL RDWY / 271 ST,OTIS AV / CALLOWAY ST,3039
L.I.J.MEDICAL RDWY / 271 ST,LGA / MARINE AIR TERMINAL (T,5784
L.I.J.MEDICAL RDWY / 271 ST,14 AVE / 111 ST,4288
L.I.J.MEDICAL RDWY / 271 ST,82 ST / ROOSEVELT AV,9088
L.I.J.MEDICAL RDWY / 271 ST,DITMARS BL / 102 ST,6300
L.I.J.MEDICAL RDWY / 271 ST,28 ST / QUEENS PLZ S,7920
L.I.J.MEDICAL RDWY / 271 ST,GATEWAY CTR TERMINAL / GATEWAY DR,6420
L.I.J.MEDICAL RDWY / 271 ST,170 ST / JAMAICA AV,2398
L.I.J.MEDICAL RDWY / 271 ST,165 ST / 165 ST TERM,2282
L.I.J.MEDICAL RDWY / 271 ST,HOFFMAN DR / WOODHAVEN BL,3585
L.I.J.MEDICAL RDWY / 271 ST,HEMPSTEAD AV / 225 ST,2160
L.I.J.MEDICAL RDWY / 271 ST,PATCHEN AV / LAFAYETTE AV,6180
L.I.J.MEDICAL RDWY / 271 ST,JEWEL AV / 164 ST,2253
L.I.J.MEDICAL RDWY / 271 ST,39 AV / MAIN ST,3751
L.I.J.MEDICAL RDWY / 271 ST,39 AV / 138 ST,3607
L.I.J.MEDICAL RDWY / 271 ST,HILLSIDE AV / PARSONS BL,2675
L.I.J.MEDICAL RDWY / 271 ST,AMBOY LA / JAMAICA AV,1404
L.I.J.MEDICAL RDWY / 271 ST,BROADWAY / ROEBLING ST,6660
L.I.J.MEDICAL RDWY / 271 ST,23 AV / BELL BL,3171
L.I.J.MEDICAL RDWY / 271 ST,TOTTEN AV / CROSS ISLAND PKY,3720
L.I.J.MEDICAL RDWY / 271 ST,ARCHER AV / SUTPHIN PL,3283
L.I.J.MEDICAL RDWY / 271 ST,60 LA / ST FELIX AV,6700
L.I.J.MEDICAL RDWY / 271 ST,42 RD / HUNTER ST,7904
L.I.J.MEDICAL RDWY / 271 ST,JFK AIRPORT / TERMINAL 5 AirTrain ST,4620
L.I.J.MEDICAL RDWY / 271 ST,243 ST / 147 AV,4140
L.I.J.MEDICAL RDWY / 271 ST,27 AV / 2 ST,11453
L.I.J.MEDICAL RDWY / 271 ST,PALMETTO ST / MYRTLE AV,6105
L.I.J.MEDICAL RDWY / 271 ST,S CARGO RD / CARGO PLZ,4301
L.I.J.MEDICAL RDWY / 271 ST,69 ST / GRAND AV,4635
L.I.J.MEDICAL RDWY / 271 ST,ROOSEVELT AV / MAIN ST,3551
L.I.J.MEDICAL RDWY / 271 ST,VERNON BL / BORDEN AV,7476
L.I.J.MEDICAL RDWY / 271 ST,PALMETTO ST / WYCKOFF AV,6060
L.I.J.MEDICAL RDWY / 271 ST,TEARDROP / LAYOVER,3138
L.I.J.MEDICAL RDWY / 271 ST,FRANCIS LEWIS BL / 27 AV,2905
L.I.J.MEDICAL RDWY / 271 ST,138 ST / 37 AV,3540
L.I.J.MEDICAL RDWY / 271 ST,ROOSEVELT AV / UNION ST,3484
L.I.J.MEDICAL RDWY / 271 ST,W 32 ST / 7 AV,10740
L.I.J.MEDICAL RDWY / 271 ST,LIC,8706
GATEWAY CTR TERMINAL / GATEWAY DR,QUEENS BL / 78 CR,5536
GATEWAY CTR TERMINAL / GATEWAY DR,E 60 ST / 2 AV,7741
GATEWAY CTR TERMINAL / GATEWAY DR,165 ST TERM / MTA BUS STAND,5243
GATEWAY CTR TERMINAL / GATEWAY DR,81 ST / NORTHERN BL,7576
GATEWAY CTR TERMINAL / GATEWAY DR,WEST CIRCLE DR / PARKING STRUCTURE (ARR,5780
GATEWAY CTR TERMINAL / GATEWAY DR,SPRINGFIELD BL / 119 AV,5720
