PITKIN AV / EUCLID AV,JEWEL AV / 164 ST,5323
PITKIN AV / EUCLID AV,S CARGO RD / CARGO PLZ,3202
PITKIN AV / EUCLID AV,UNION TPK / KEW GARDENS RD,3881
PITKIN AV / EUCLID AV,QUEENS BL / 78 CR,3881
PITKIN AV / EUCLID AV,VERNON BL / BORDEN AV,6094
PITKIN AV / EUCLID AV,UNION TPK / CRESCENT APARTMENTS,4047
PITKIN AV / EUCLID AV,138 ST / 37 AV,5201
PITKIN AV / EUCLID AV,GATEWAY CTR TERMINAL / GATEWAY DR,1555
PITKIN AV / EUCLID AV,39 AV / MAIN ST,5112
PITKIN AV / EUCLID AV,14 AVE / 111 ST,6489
PITKIN AV / EUCLID AV,153 ST / HILLSIDE AV,2861
PITKIN AV / EUCLID AV,HILLSIDE AV / PARSONS BL,2958
PITKIN AV / EUCLID AV,165 ST / 165 ST TERM,3059
PITKIN AV / EUCLID AV,AV H / FLATBUSH AV,3790
PITKIN AV / EUCLID AV,SUTPHIN BL / 94 AV,2385
PITKIN AV / EUCLID AV,HOFFMAN DR / WOODHAVEN BL,4568
PITKIN AV / EUCLID AV,LGA INTL AIRPORT / TERMINAL B,7181
PITKIN AV / EUCLID AV,135 RD / 130 PL,1757
PITKIN AV / EUCLID AV,HEMPSTEAD AV / 225 ST,5021
PITKIN AV / EUCLID AV,SPRINGFIELD BL / 119 AV,4421
PITKIN AV / EUCLID AV,39 AV / UNION ST,5103
PITKIN AV / EUCLID AV,28 ST / QUEENS PLZ S,5321
PITKIN AV / EUCLID AV,MERRICK BL / JAMAICA AVE,2895
PITKIN AV / EUCLID AV,69 ST / GRAND AV,2541
PITKIN AV / EUCLID AV,ASTORIA BL / 82 ST,6883
PITKIN AV / EUCLID AV,HILLSIDE AV / 267 ST,5621
PITKIN AV / EUCLID AV,81 ST / MYRTLE AV,1930
PITKIN AV / EUCLID AV,TEARDROP / LAYOVER,2593
PITKIN AV / EUCLID AV,165 ST TERM / MTA BUS STAND,3634
PITKIN AV / EUCLID AV,LINCOLN ST / ROCKAWAY BL,32008
PITKIN AV / EUCLID AV,60 LA / ST FELIX AV,1501
PITKIN AV / EUCLID AV,AMBOY LA / SPRINGFIELD BL,4781
PITKIN AV / EUCLID AV,62 DR / QUEENS BL,4841
PITKIN AV / EUCLID AV,94 AVE / SUTPHIN BLVD,2422
PITKIN AV / EUCLID AV,E 60 ST / 2 AV,7153
PITKIN AV / EUCLID AV,METROPOLITAN AV / FRESH POND RD,2650
PITKIN AV / EUCLID AV,ROCKAWAY BL / LIBERTY AV,1337
PITKIN AV / EUCLID AV,COOPER AV / 81 ST,4081
PITKIN AV / EUCLID AV,LGA / MARINE AIR TERMINAL (T,7184
PITKIN AV / EUCLID AV,15 AV / COLLEGE PT BL,6461
PITKIN AV / EUCLID AV,NASSAU BL / LITTLE NECK PKY,5186
PITKIN AV / EUCLID AV,MERRICK BL / ARCHER AV,2865
PITKIN AV / EUCLID AV,74 ST - ROOSEVELT AV T / Q49 STOP,6530
PITKIN AV / EUCLID AV,PALMETTO ST / WYCKOFF AV,2333
PITKIN AV / EUCLID AV,BELMONT PARK / HEMPSTEAD AV,5141
PITKIN AV / EUCLID AV,56 AV / 223 ST,5021
PITKIN AV / EUCLID AV,FRANCIS LEWIS BL / 27 AV,5741
PITKIN AV / EUCLID AV,31 AV / 102 ST,6085
PITKIN AV / EUCLID AV,41 RD / MAIN ST,4661
PITKIN AV / EUCLID AV,27 AV / 2 ST,8332
PITKIN AV / EUCLID AV,JFK AIRPORT / TERMINAL 5 AirTrain ST,2174
PITKIN AV / EUCLID AV,POPPENHUSEN AV / 119 ST,7084
PITKIN AV / EUCLID AV,62 DR / 108 ST,3871
PITKIN AV / EUCLID AV,FRANCIS LEWIS BL / SUNRISE HY,4966
PITKIN AV / EUCLID AV,ARCHER AV / SUTPHIN PL,2385
PITKIN AV / EUCLID AV,QUEENS PLZ S / 27 ST,6686
